flt_nm,mjd,fluxcal,fluxcalerr,processing
473,57335.84072727273,156.33493181004016,8.789524864762251,gp
473,57336.747606060606,148.08788895796386,8.133596552368498,gp
473,57337.654484848485,139.690183996596,6.808071508057014,gp
473,57338.56136363636,131.42206328421292,5.2243340631820505,gp
473,57339.46824242424,123.56065357395353,4.563344759383318,gp
473,57340.37512121212,116.286720130878,5.590301205759438,gp
473,57341.282,109.56197657263787,6.842922844815715,gp
473,57342.18887878788,103.3198099296419,7.467427992834238,gp
473,57343.09575757576,97.49561725688504,7.229914429921346,gp
473,57344.002636363635,92.02628800309033,6.2353823780260775,gp
473,57344.909515151514,86.84969026169553,5.1997187797762905,gp
473,57345.81639393939,81.90579241951944,5.948201223109505,gp
473,57346.72327272727,77.16382908655531,8.64700776878004,gp
473,57347.63015151515,72.61811318495015,11.972140651879474,gp
473,57348.53703030303,68.26364384109266,15.346272173290124,gp
473,57349.44390909091,64.09535537219968,18.540779406872712,gp
473,57350.350787878786,60.108190719931244,21.43901004317478,gp
473,57351.257666666665,56.2971694847044,23.96945982419686,gp
473,57352.16454545454,52.657451450034,26.083505054860474,gp
473,57353.07142424242,49.1843964326116,27.746115175226993,gp
473,57353.9783030303,45.87362125211668,28.931200766691337,gp
473,57354.88518181818,42.72105457606494,29.618959569232135,gp
473,57355.79206060606,39.72299036446811,29.794237592359202,gp
473,57356.698939393944,36.87614061581244,29.445486787477414,gp
473,57357.60581818182,34.17768809583423,28.564124597261625,gp
473,57358.5126969697,31.62533971928883,27.144206246219113,gp
473,57359.41957575758,29.217381247774973,25.182388161632815,gp
473,57360.32645454546,26.952733965330804,22.678238240087484,gp
473,57361.23333333334,24.831013997788624,19.635117698142537,gp
473,57362.140212121216,22.852594952716764,16.062421371657095,gp
473,57363.047090909095,21.018674571001778,11.982549673730034,gp
473,57363.95396969697,19.331346103681085,7.464379087180637,gp
473,57364.86084848485,17.79367515379157,3.01550128789463,gp
473,57365.76772727273,16.408960226746863,4.263518627616442,gp
473,57366.67460606061,15.171307232549495,9.203657458864907,gp
473,57367.58148484849,14.068893002877065,14.174927592056111,gp
473,57368.48836363637,13.09078033803702,18.931455883533804,gp
473,57369.395242424245,12.226967277059096,23.422655219928544,gp
473,57370.302121212124,11.468307301821941,27.628800166763877,gp
473,57371.209,10.806435462024574,31.540784057714312,gp
473,57372.11587878788,10.233699888053213,35.15486910449709,gp
473,57373.02275757576,9.7430981947664,38.470565017107255,gp
473,57373.92963636364,9.328218310986333,41.48948006309716,gp
473,57374.83651515152,8.983183298476618,44.214576403298466,gp
473,57375.743393939396,8.702599750256223,46.64963574971973,gp
473,57376.650272727275,8.481509380942347,48.79885396498134,gp
473,57377.55715151515,8.315343442466007,50.66652405784122,gp
473,57378.46403030303,8.199879616200052,52.2567843705111,gp
473,57379.37090909091,8.13120104800067,53.57341721329733,gp
473,57380.27778787879,8.105657205755394,54.61968787045528,gp
473,57381.18466666667,8.1198262497568,55.39821676870703,gp
473,57382.09154545455,8.170478614837135,55.9108795261847,gp
473,57382.998424242425,8.254541509603182,56.15873099530374,gp
473,57383.905303030304,8.369064042407318,56.141950492756834,gp
473,57384.81218181818,8.51118268586218,55.85980629415441,gp
473,57385.71906060606,8.678086791791896,55.3106382392229,gp
473,57386.62593939394,8.86698386650955,54.491858000721436,gp
473,57387.53281818182,9.075064312080869,53.39996726497353,gp
473,57388.4396969697,9.29946533299376,52.03059480238295,gp
473,57389.346575757576,9.537233698991628,50.37855423609458,gp
473,57390.253454545455,9.785287044034803,48.43792533928574,gp
473,57391.16033333333,10.040373368134269,46.20216307066671,gp
473,57392.06721212121,10.299028392993906,43.66424061062145,gp
473,57392.97409090909,10.55753040423271,40.816836051288504,gp
473,57393.88096969697,10.811852191771184,37.65257866193835,gp
473,57394.78784848485,11.057609676132845,34.164383659272126,gp
473,57395.69472727273,11.290006781422424,30.345934960510345,gp
473,57396.601606060605,11.503776085405399,26.19245759975623,gp
473,57397.508484848484,11.693114743538557,21.702181413249694,gp
473,57398.41536363636,11.851615146224729,16.879910988497073,gp
473,57399.32224242424,11.972189727243745,11.749473952151334,gp
473,57400.22912121212,12.046989295594766,6.429691736711242,gp
473,57401.136,12.067314212649343,2.5422114494091943,gp
784,57315.234,65.71100931521354,7.85331113659223,gp
784,57316.34427272727,78.5332401128162,7.420601923844405,gp
784,57317.454545454544,92.0793870352759,7.868574030910877,gp
784,57318.56481818182,105.93461496349231,8.484130082731104,gp
784,57319.675090909084,119.69100799789577,8.993670941359552,gp
784,57320.78536363636,133.09450715306866,9.265842020636839,gp
784,57321.89563636363,146.0550619133997,9.170927297638427,gp
784,57323.005909090905,158.48713043180717,8.70339156370717,gp
784,57324.11618181818,170.3008132362954,7.994432090709499,gp
784,57325.22645454545,181.40122698991263,7.3214578112366056,gp
784,57326.33672727273,191.70141009210747,6.902990187152186,gp
784,57327.447,201.14940538272305,6.538076589148572,gp
784,57328.55727272727,209.6944134987488,6.124908419367256,gp
784,57329.66754545454,217.2767955071543,5.8587860837858825,gp
784,57330.777818181814,223.76175248735865,5.887534062035394,gp
784,57331.88809090909,228.91975381009948,6.19882914402787,gp
784,57332.99836363636,232.53985528239403,6.905984901813725,gp
784,57334.108636363635,234.6294809500471,7.7027924948348065,gp
784,57335.21890909091,235.28003727246661,8.234517648683813,gp
784,57336.32918181818,234.57277196558022,8.356983125649837,gp
784,57337.43945454545,232.57894144191656,8.106560134806054,gp
784,57338.54972727272,229.3602349682732,7.6986882506867,gp
784,57339.659999999996,224.97008177787512,7.515080930078659,gp
784,57340.77027272727,219.51259530895666,7.690784381400906,gp
784,57341.88054545454,213.17824318211834,7.89816976097932,gp
784,57342.99081818182,206.15886059606,7.939082989775191,gp
784,57344.10109090909,198.64042900806768,7.868631525708692,gp
784,57345.21136363636,190.80422772007833,7.9877634635981805,gp
784,57346.32163636363,182.82079592699984,8.614002600871888,gp
784,57347.431909090905,174.82006764596255,9.490837202516497,gp
784,57348.54218181818,166.91769730164094,10.240773530244816,gp
784,57349.65245454545,159.2284038569104,10.633342951608569,gp
784,57350.762727272726,151.8667199615883,10.565395950407504,gp
784,57351.873,144.9477301041818,10.03836887732801,gp
784,57352.98327272727,138.5878091814244,9.166897507073262,gp
784,57354.09354545454,132.9053648293979,8.226684413229876,gp
784,57355.20381818181,128.0215868695006,7.7063921654434475,gp
784,57356.31409090909,124.0187284252966,8.014367429731152,gp
784,57357.42436363636,120.79465573690165,8.740966628751023,gp
784,57358.534636363634,118.19852472223022,9.353547647893553,gp
784,57359.64490909091,116.08213406308018,9.543167696714,gp
784,57360.75518181818,114.29907994784433,9.17012902912911,gp
784,57361.86545454545,112.70391531366981,8.209669954324756,gp
784,57362.97572727272,111.15131183326696,6.751168011871573,gp
784,57364.085999999996,109.49522098154276,5.099638739280106,gp
784,57365.19627272727,107.5880305182728,4.137979989219508,gp
784,57366.30654545454,105.29377761528227,4.840712602926288,gp
784,57367.41681818182,102.5281862372411,6.113769232401587,gp
784,57368.52709090909,99.21668619577333,7.063803768037187,gp
784,57369.637363636364,95.28062204234934,7.446060414276011,gp
784,57370.74763636363,90.63682008424807,7.288336151669904,gp
784,57371.857909090904,85.19713426610721,6.813101818101088,gp
784,57372.96818181818,78.92055906764512,6.421911387065178,gp
784,57374.07845454545,72.39879868740495,6.347419092388061,gp
784,57375.188727272725,66.64587401317237,6.765400402315799,gp
784,57376.299,62.3727117395912,7.7361518200851,gp
784,57377.40927272727,59.42867340718089,8.797497209317543,gp
784,57378.51954545455,57.52148561918539,9.573714854362244,gp
784,57379.62981818181,56.36444688998433,9.869806291993905,gp
784,57380.74009090909,55.674761941278206,9.608653827590983,gp
784,57381.85036363636,55.17189246080542,8.802181820545977,gp
784,57382.960636363634,54.575917081019846,7.560659510076211,gp
784,57384.07090909091,53.60589336979605,6.156628486555626,gp
784,57385.18118181818,51.9782168074872,5.1637230984962725,gp
784,57386.291454545455,49.54843686932901,5.116470571054351,gp
784,57387.40172727272,46.698944186633405,5.468317750046864,gp
784,57388.511999999995,43.932446055350454,5.796622428968986,gp
784,57389.62227272727,41.74494420008448,6.201638349656471,gp
784,57390.73254545454,40.40239445823897,6.697292059833217,gp
784,57391.842818181816,39.88940188746991,7.024860134740502,gp
784,57392.95309090909,40.17759095993673,7.12903990342825,gp
784,57394.063363636364,41.24294350884066,7.186307499988508,gp
784,57395.17363636364,43.0269452175869,7.4173065996259675,gp
784,57396.283909090904,45.27249861092502,7.5871124465395985,gp
784,57397.39418181818,47.65892172098453,7.400800929292322,gp
784,57398.50445454545,49.86593360244119,6.741598485684497,gp
784,57399.614727272725,51.57179053555053,5.717164721555342,gp
784,57400.725,52.45137931860139,4.820276969007165,gp
784,57401.83527272727,52.20138372253247,4.9724152162637605,gp
784,57402.945545454546,50.87761080049304,5.954754518891615,gp
784,57404.05581818181,48.792167943773876,6.8858352548010835,gp
784,57405.166090909086,46.258016023264005,7.422826396422423,gp
784,57406.27636363636,43.5850633757468,7.607543807763502,gp
784,57407.38663636363,41.08200588687618,7.794083874505898,gp
784,57408.49690909091,39.05448757247396,8.579602340312118,gp
784,57409.60718181818,37.654585070839055,10.159230917944566,gp
784,57410.717454545455,36.82711158037146,12.119706234771632,gp
784,57411.82772727273,36.505017315124505,14.109350013822457,gp
784,57412.937999999995,36.623900690510105,15.907465123483158,gp
784,57414.04827272727,37.12163324229548,17.37693593864734,gp
784,57415.15854545454,37.93799408731181,18.42956711854975,gp
784,57416.268818181816,39.01431231593342,19.008113507370606,gp
784,57417.37909090909,40.293115736342415,19.077962345830358,gp
784,57418.48936363636,41.71778441474184,18.62462933545421,gp
784,57419.59963636364,43.232207473311085,17.656367817462726,gp
784,57420.70990909091,44.78044161956776,16.214378751357888,gp
784,57421.82018181818,46.30636988656177,14.398960250643134,gp
784,57422.93045454545,47.753359063167736,12.433101184127466,gp
784,57424.040727272724,49.063914287400905,10.79978801491882,gp
784,57425.151,50.179329263657046,10.372095260626272,gp
642,57311.357,19.49652688144397,4.476843079163121,gp
642,57312.50641414142,29.043976260830732,4.403568119776335,gp
642,57313.655828282834,40.132124772640964,4.967635924704762,gp
642,57314.80524242425,53.325063165013034,5.405015982737204,gp
642,57315.95465656566,69.12805744129719,6.230179592274922,gp
642,57317.10407070707,87.08757732144022,7.440896906638626,gp
642,57318.25348484849,106.06758123102054,8.577957229412679,gp
642,57319.4028989899,124.92509493376133,9.45394335917173,gp
642,57320.55231313132,142.85542120596597,9.994162284531882,gp
642,57321.70172727273,159.7625277986192,10.075958423930294,gp
642,57322.85114141415,175.63217973894098,9.672439675853145,gp
642,57324.00055555556,190.44106005521758,8.889033517192194,gp
642,57325.14996969697,204.15641814433457,7.978663828960445,gp
642,57326.299383838385,216.67777954694247,7.1793764623395795,gp
642,57327.4487979798,227.6786444762713,6.329469868115059,gp
642,57328.598212121215,236.76938790739337,5.423848560182459,gp
642,57329.74762626263,243.55437678586895,4.911769709032903,gp
642,57330.897040404045,247.88968011505335,4.944626096682736,gp
642,57332.04645454546,249.90776653573994,5.3543966638980836,gp
642,57333.195868686875,249.77189581111816,6.272013861663308,gp
642,57334.34528282828,247.77778714405395,7.148450476016213,gp
642,57335.4946969697,244.24601501005827,7.5208658790097225,gp
642,57336.64411111111,239.48356242231034,7.250137860215564,gp
642,57337.79352525253,233.78598486193482,6.474000700681052,gp
642,57338.94293939394,227.43951061285657,5.708564114173425,gp
642,57340.09235353536,220.70479220163088,5.781479304040431,gp
642,57341.24176767677,213.64270221548816,6.404568353851844,gp
642,57342.39118181818,206.19204429905983,6.813797836374013,gp
642,57343.540595959596,198.28476874414048,6.796631964399398,gp
642,57344.69001010101,189.8472048098638,6.659640811523781,gp
642,57345.839424242426,180.8039749854114,7.1290929218351025,gp
642,57346.98883838384,171.196204730952,8.314519193583537,gp
642,57348.138252525256,161.19647855717164,9.560160958659734,gp
642,57349.28766666667,150.9798764891974,10.433822844094635,gp
642,57350.437080808086,140.71805276423765,10.738249300201549,gp
642,57351.58649494949,130.5805447122168,10.430784224247084,gp
642,57352.73590909091,120.73606754053043,9.608651821903054,gp
642,57353.88532323232,111.35380194985419,8.561814527486579,gp
642,57355.03473737374,102.6046814658124,7.872018732175166,gp
642,57356.184151515154,94.63845387825154,8.178303133311475,gp
642,57357.33356565657,87.44170982053879,9.081378381101104,gp
642,57358.482979797984,80.93463082204681,9.869098069242062,gp
642,57359.63239393939,75.04087274375158,10.133403275772817,gp
642,57360.78180808081,69.68736465517756,9.687544237551549,gp
642,57361.93122222222,64.8038740662615,8.47995172494876,gp
642,57363.08063636364,60.322585327194815,6.581808853547641,gp
642,57364.23005050505,56.177689121262546,4.335331320005814,gp
642,57365.37946464647,52.30503675419891,3.3157415579055347,gp
642,57366.52887878788,48.65986892210161,5.075441577711425,gp
642,57367.6782929293,45.24262717561721,7.265351629910891,gp
642,57368.827707070704,42.06134855774101,8.927407357215188,gp
642,57369.97712121212,39.125160859640175,9.854609056765506,gp
642,57371.126535353535,36.44438374601358,10.025663290835835,gp
642,57372.27594949495,34.030635191749425,9.539594771704317,gp
642,57373.425363636365,31.896943842768906,8.65717511095704,gp
642,57374.57477777778,30.057867938925995,7.9047859086326175,gp
642,57375.724191919195,28.527439320836294,8.016634954259397,gp
642,57376.87360606061,27.28723268067168,8.898902590222006,gp
642,57378.02302020202,26.293314481462886,9.834826874864763,gp
642,57379.17243434343,25.50237999579528,10.370310139127408,gp
642,57380.32184848485,24.87221367988039,10.299646417606372,gp
642,57381.47126262626,24.36140675406463,9.57328308368403,gp
642,57382.62067676768,23.92907843998043,8.267896551204574,gp
642,57383.77009090909,23.534599421827835,6.6267604572842576,gp
642,57384.91950505051,23.137316108385278,5.209318799055859,gp
642,57386.068919191915,22.703945827219627,4.788399424588577,gp
642,57387.21833333333,22.257659152191934,4.845094217477539,gp
642,57388.367747474746,21.846899864034413,4.7696505682938035,gp
642,57389.51716161616,21.519399647949058,4.8861871083769675,gp
642,57390.666575757576,21.268299662291952,5.374163030092214,gp
642,57391.81598989899,20.998260414730964,5.626436744525385,gp
642,57392.965404040406,20.60548492722006,5.490108074521866,gp
642,57394.11481818182,19.9850767083027,5.428038035470189,gp
642,57395.26423232323,19.062176466105598,6.03580197161844,gp
642,57396.41364646464,17.90304118377162,6.726219397382069,gp
642,57397.56306060606,16.61239595494976,6.849125925577291,gp
642,57398.71247474747,15.29384487027113,6.121757830929509,gp
642,57399.86188888889,14.050600561020588,4.597782170378284,gp
642,57401.011303030304,12.986213551422452,3.343977678024576,gp
642,57402.16071717172,12.189503207605867,5.100527436783906,gp
642,57403.31013131313,11.662775979478738,8.463286988469005,gp
642,57404.45954545454,11.37948106255601,12.052832502735574,gp
642,57405.60895959596,11.31458129916507,15.523482227047706,gp
642,57406.75837373737,11.444413491934313,18.730443662142417,gp
642,57407.90778787879,11.746525575896612,21.586217291787236,gp
642,57409.0572020202,12.199519837057778,24.029140673060212,gp
642,57410.20661616162,12.782901361782365,26.012894346677076,gp
642,57411.35603030303,13.47693092490772,27.50178138395181,gp
642,57412.50544444444,14.262481544394518,28.46816949153754,gp
642,57413.654858585855,15.120897946677417,28.890980477926963,gp
642,57414.80427272727,16.033858199575718,28.754828045425104,gp
642,57415.953686868685,16.98323677915664,28.04968425427089,gp
642,57417.1031010101,17.950968342693272,26.771139742807566,gp
642,57418.252515151515,18.9189114825017,24.921577200265116,gp
642,57419.40192929293,19.868711734553017,22.513151585801076,gp
642,57420.551343434345,20.781663111521567,19.575112432278733,gp
642,57421.70075757575,21.63856742226477,16.17357858712204,gp
642,57422.85017171717,22.41959062866954,12.474450861154612,gp
642,57423.99958585858,23.10411547607788,8.98400772266525,gp
642,57425.149,23.670589615539882,7.340801146783381,gp
926,57315.236,59.60428497237716,10.196301975408703,gp
926,57316.173737373734,68.05199693643532,9.355842199923979,gp
926,57317.11147474747,77.0421237280848,9.096689068089075,gp
926,57318.04921212121,86.41762506188324,9.132435552104491,gp
926,57318.986949494945,96.02304687464681,9.278298533325911,gp
926,57319.92468686868,105.70736011179423,9.451205699322266,gp
926,57320.86242424242,115.34542679798813,9.525464558820701,gp
926,57321.80016161616,124.82197721731316,9.397270197641852,gp
926,57322.73789898989,134.01987597585818,9.041948100246781,gp
926,57323.67563636363,142.81932580072674,8.516618352562253,gp
926,57324.613373737375,151.09709628808858,7.965522746926258,gp
926,57325.55111111111,158.72655764130334,7.600845517886189,gp
926,57326.48884848485,165.5999804557736,7.459085358259736,gp
926,57327.426585858586,171.63102269545735,7.373115782419742,gp
926,57328.36432323232,176.7285314802395,7.260488766051995,gp
926,57329.30206060606,180.79453435907567,7.174101157760538,gp
926,57330.2397979798,183.77609486757416,7.2198327749346225,gp
926,57331.177535353534,185.773307246136,7.399521172205704,gp
926,57332.11527272727,186.90969755276544,7.767207039795162,gp
926,57333.05301010101,187.27537947195344,8.363583030394135,gp
926,57333.990747474745,186.85808705925365,9.00517109426698,gp
926,57334.92848484848,185.61786988637118,9.514722137826732,gp
926,57335.86622222222,183.50844172076827,9.79873836956441,gp
926,57336.803959595956,180.47692276598784,9.840989876767617,gp
926,57337.74169696969,176.46355099507085,9.696687135836033,gp
926,57338.67943434343,171.4013613485418,9.49021319878208,gp
926,57339.61717171717,165.2184214036744,9.398543571677656,gp
926,57340.554909090904,157.98727976458736,9.484951959162542,gp
926,57341.49264646464,150.00754812406814,9.619124214293969,gp
926,57342.43038383838,141.5931393700229,9.701843722247819,gp
926,57343.36812121212,133.0541892021136,9.714591513360073,gp
926,57344.30585858586,124.69892356744694,9.726145906098914,gp
926,57345.2435959596,116.83551607564021,9.877877369082496,gp
926,57346.181333333334,109.72786154435718,10.290662334493213,gp
926,57347.11907070707,103.40834820447799,10.83711243176338,gp
926,57348.05680808081,97.83839248697143,11.329765244474995,gp
926,57348.994545454545,92.98285494338856,11.631250032176968,gp
926,57349.93228282828,88.80991420307919,11.658776022357541,gp
926,57350.87002020202,85.2909233565198,11.378841711624423,gp
926,57351.807757575756,82.40027900260948,10.805893840080655,gp
926,57352.74549494949,80.11530244102102,10.010389438989403,gp
926,57353.68323232323,78.41613253660411,9.13930200863775,gp
926,57354.62096969697,77.28562982519566,8.442031684758822,gp
926,57355.558707070704,76.70877849726058,8.245969329953208,gp
926,57356.49644444444,76.64259547977142,8.621257672334409,gp
926,57357.43418181818,76.99924435026048,9.231821870969002,gp
926,57358.371919191915,77.68865713263612,9.770452569345448,gp
926,57359.30965656565,78.62204762427297,10.043288810326592,gp
926,57360.24739393939,79.71139121264567,9.946484713052202,gp
926,57361.18513131313,80.86890705698838,9.440409276886383,gp
926,57362.12286868687,82.00654037357299,8.54133723717333,gp
926,57363.06060606061,83.03544256178375,7.337895238537444,gp
926,57363.998343434345,83.8654468979178,6.05686984973941,gp
926,57364.93608080808,84.40453750465329,5.213165597400892,gp
926,57365.87381818182,84.56806371502331,5.500993199083982,gp
926,57366.811555555556,84.35957864615096,6.643913674295417,gp
926,57367.74929292929,83.82940818423688,7.949455736602825,gp
926,57368.68703030303,83.0258059144008,9.058918065640661,gp
926,57369.62476767677,81.99473778023966,9.824525986605655,gp
926,57370.562505050504,80.78015513890756,10.198030423027195,gp
926,57371.50024242424,79.4242580532382,10.192193272377263,gp
926,57372.43797979798,77.96774997736091,9.875528895707243,gp
926,57373.375717171715,76.4500849573648,9.384216744216832,gp
926,57374.31345454545,74.90970843753576,8.939651908181492,gp
926,57375.25119191919,73.38421472692539,8.83481042059645,gp
926,57376.188929292926,71.8962748312052,9.20042996011151,gp
926,57377.12666666666,70.43707340820912,9.790966454269526,gp
926,57378.0644040404,68.99330453986894,10.34533707061867,gp
926,57379.00214141414,67.55116063559234,10.685207326448394,gp
926,57379.939878787874,66.09626455119417,10.708348302559887,gp
926,57380.87761616162,64.61359839443682,10.371182143662553,gp
926,57381.815353535356,63.08742872529139,9.680365539924606,gp
926,57382.75309090909,61.501227843584715,8.698326543248513,gp
926,57383.69082828283,59.83759084003218,7.569357080318312,gp
926,57384.62856565657,58.078148068770645,6.573473759540408,gp
926,57385.566303030304,56.205290429800186,6.142206770241885,gp
926,57386.50404040404,54.2574835290485,6.387447299143876,gp
926,57387.44177777778,52.33964557847635,6.982527214993472,gp
926,57388.379515151515,50.560274474387,7.734759598820506,gp
926,57389.31725252525,49.02809941540441,8.64855913630589,gp
926,57390.25498989899,47.81167335774937,9.735128366550013,gp
926,57391.192727272726,46.88149987994177,10.82313251042548,gp
926,57392.13046464646,46.19463057266486,11.756010727356108,gp
926,57393.0682020202,45.70913323751574,12.427069674054703,gp
926,57394.00593939394,45.38385470959835,12.768808644843878,gp
926,57394.943676767674,45.17818650376877,12.743784184217725,gp
926,57395.88141414141,45.05183227203942,12.339881296560467,gp
926,57396.81915151515,44.964576065694786,11.570117142915448,gp
926,57397.756888888885,44.87605039763004,10.478137532677373,gp
926,57398.69462626262,44.74550309863632,9.153699160563086,gp
926,57399.63236363637,44.531561955608424,7.768291557339914,gp
926,57400.570101010104,44.19199611006859,6.639812071657438,gp
926,57401.50783838384,43.684235655077714,6.23722955200484,gp
926,57402.44557575758,42.9960291432224,6.612066259872672,gp
926,57403.383313131315,42.156050058619044,7.23443190950945,gp
926,57404.32105050505,41.19468422483067,7.723321921684489,gp
926,57405.25878787879,40.14126043142112,7.941158483905723,gp
926,57406.196525252526,39.024228422809685,7.948221075225084,gp
926,57407.13426262626,37.871332566675875,8.006896957229285,gp
926,57408.072,36.70978196946352,8.573171316745098,gp
