mjd,fluxcal,flt,fluxcalerr,processing
57366.13271717171,50.168780871401694,g,1.1540502110125856,gp
57366.74676767677,50.25605091170742,g,1.1801207216215173,gp
57367.36081818182,50.29519525551663,g,1.2142622407580508,gp
57367.97486868687,50.28812182775907,g,1.248391586383147,gp
57368.58891919192,50.23669947114995,g,1.2774727819163383,gp
57369.20296969697,50.14275927189094,g,1.2994893858753722,gp
57369.81702020202,50.00809586417546,g,1.315242691153485,gp
57370.43107070707,49.834468714197044,g,1.328147598531012,gp
57371.04512121212,49.62360338434168,g,1.3439600633548425,gp
57371.65917171717,49.37719277824155,g,1.370221802867196,gp
57372.27322222222,49.09689521172275,g,1.41515560896461,gp
57372.887272727276,48.78390781423337,g,1.4823774696905523,gp
57373.501323232325,48.43853356075789,g,1.566520341750529,gp
57374.115373737375,48.06094298777117,g,1.661039703883191,gp
57374.729424242425,47.65127770833837,g,1.7600947474267548,gp
57375.343474747475,47.20965055993864,g,1.8589296793888435,gp
57375.957525252525,46.736145735921866,g,1.9538925090402588,gp
57376.571575757574,46.23096558359575,g,2.0422397096487557,gp
57377.185626262624,45.69609198871359,g,2.1213630136074735,gp
57377.799676767674,45.13469696866659,g,2.1888864950834774,gp
57378.413727272724,44.54995068233734,g,2.243030870071832,gp
57379.02777777778,43.94500106464099,g,2.2825675721330367,gp
57379.64182828283,43.32297613156615,g,2.306776797133303,gp
57380.25587878788,42.686986273569744,g,2.3154209089683575,gp
57380.86992929293,42.04012653868489,g,2.3087336369588938,gp
57381.48397979798,41.385478906477516,g,2.2874243083899475,gp
57382.09803030303,40.72611455410862,g,2.2526955455963926,gp
57382.71208080808,40.06509611571815,g,2.2062714645264188,gp
57383.32613131313,39.40547993635283,g,2.150430465192552,gp
57383.94018181818,38.750318321607324,g,2.088030998828724,gp
57384.55423232323,38.10266178429697,g,2.0225089282495565,gp
57385.16828282829,37.465561287946315,g,1.957810802801659,gp
57385.782333333336,36.84084879880814,g,1.897388679713917,gp
57386.396383838386,36.22562112350306,g,1.8416539840936013,gp
57387.010434343436,35.61582821465706,g,1.7905729282418856,gp
57387.624484848486,35.00741932642924,g,1.74468081924046,gp
57388.238535353536,34.396340219611716,g,1.7052076784513661,gp
57388.852585858585,33.77853036401382,g,1.6740499102970012,gp
57389.466636363635,33.150020188848515,g,1.6533805502304333,gp
57390.080686868685,32.5088180242806,g,1.6422007726020846,gp
57390.694737373735,31.85474966397473,g,1.636712797486506,gp
57391.30878787879,31.187695860797447,g,1.6337483916408777,gp
57391.92283838384,30.50752416034004,g,1.6312762275533585,gp
57392.53688888889,29.814088890782585,g,1.628598135569439,gp
57393.15093939394,29.10723114510901,g,1.6263865131970587,gp
57393.76498989899,28.386778755568997,g,1.6265797402658115,gp
57394.37904040404,27.652572280883817,g,1.632077280165829,gp
57394.99309090909,26.905940535976214,g,1.644028919135343,gp
57395.60714141414,26.150493802571646,g,1.6605018901896142,gp
57396.22119191919,25.390026146927312,g,1.6801549260040038,gp
57396.83524242424,24.628324790644257,g,1.7028754968184154,gp
57397.4492929293,23.869172890936653,g,1.729932282508475,gp
57398.06334343435,23.11635231821566,g,1.7639522892323825,gp
57398.6773939394,22.373646432359834,g,1.8087079500572893,gp
57399.29144444445,21.644838542755508,g,1.86868520653004,gp
57399.9054949495,20.932622858158,g,1.9465487659803575,gp
57400.51954545455,20.23716144594485,g,2.0402984660148267,gp
57401.133595959596,19.558266494039458,g,2.1475384572214535,gp
57401.747646464646,18.89575939177928,g,2.266500146292804,gp
57402.361696969696,18.2494706885914,g,2.3962212776247154,gp
57402.975747474746,17.619240057103184,g,2.5365736909759478,gp
57403.5897979798,17.00491626067523,g,2.6881941335822415,gp
57404.20384848485,16.406357125393583,g,2.852356631499132,gp
57404.8178989899,15.823429516425136,g,3.0308111868335312,gp
57405.43194949495,15.256009318862084,g,3.225605815104589,gp
57406.046,14.703981422966791,g,3.4389059005715583,gp
57345.286,23.038900856466892,i,2.1826451870471666,gp
57346.09207070707,23.6186669237979,i,2.04448348799948,gp
57346.89814141414,24.210562393844896,i,1.9304214653674943,gp
57347.704212121214,24.81338289330319,i,1.8368564515208534,gp
57348.51028282828,25.425928698968104,i,1.7600178691031705,gp
57349.31635353535,26.047004162711055,i,1.6963131956064625,gp
57350.12242424242,26.675989545863317,i,1.6422664526336663,gp
57350.9284949495,27.314022160208523,i,1.5940473926067065,gp
57351.73456565657,27.962577067138696,i,1.5486020264615035,gp
57352.540636363636,28.623133334587628,i,1.5040413408523696,gp
57353.346707070705,29.297174977251608,i,1.4597147944080877,gp
57354.15277777778,29.986191898829027,i,1.4161938407998058,gp
57354.95884848485,30.691680836616477,i,1.3751645313199365,gp
57355.76491919192,31.415146309162942,i,1.3391934829470968,gp
57356.57098989899,32.15785090614105,i,1.3111177282977158,gp
57357.37706060606,32.91603259040021,i,1.289924905941603,gp
57358.18313131313,33.6812776489131,i,1.271081642383928,gp
57358.9892020202,34.44499793559145,i,1.2504947662555561,gp
57359.79527272727,35.198600276127934,i,1.2251252207467194,gp
57360.60134343434,35.933480469919786,i,1.1932987906264179,gp
57361.40741414142,36.64101728565806,i,1.1549389062476711,gp
57362.213484848486,37.31256644729967,i,1.1118022735094382,gp
57363.019555555555,37.93945460757789,i,1.067741764611373,gp
57363.825626262624,38.5129733056977,i,1.028901276324414,gp
57364.6316969697,39.024372906142794,i,1.0035295542558407,gp
57365.43776767677,39.46490404302928,i,1.0008313688396075,gp
57366.24383838384,39.83056737683301,i,1.0245321747854448,gp
57367.04990909091,40.126165698391794,i,1.0683504851662367,gp
57367.85597979798,40.35740387997602,i,1.124875427536487,gp
57368.66205050505,40.52993780463657,i,1.188054494414847,gp
57369.46812121212,40.64937822733975,i,1.2537733557756774,gp
57370.27419191919,40.72129461197051,i,1.3197798112815922,gp
57371.08026262626,40.75121894623233,i,1.3853403284711834,gp
57371.886333333336,40.74464953640617,i,1.450818025903847,gp
57372.692404040405,40.70687730067238,i,1.5169880362480301,gp
57373.498474747474,40.64112223290268,i,1.5821344039167249,gp
57374.30454545454,40.54926997709923,i,1.6430234300660778,gp
57375.11061616162,40.4331619885545,i,1.696804745752146,gp
57375.91668686869,40.29461825521985,i,1.7411149549996205,gp
57376.72275757576,40.13543856265908,i,1.7740911880803254,gp
57377.528828282826,39.95740374777607,i,1.794359946980494,gp
57378.3348989899,39.76227694195901,i,1.801022403589496,gp
57379.14096969697,39.55180480426939,i,1.7936480042542586,gp
57379.94704040404,39.3277187453301,i,1.772283533926205,gp
57380.75311111111,39.091736142547234,i,1.737483027128696,gp
57381.55918181818,38.84556154727861,i,1.690363700711503,gp
57382.365252525255,38.59088788461293,i,1.632693070639783,gp
57383.17132323232,38.329397646351104,i,1.5670104779813447,gp
57383.97739393939,38.06276407779166,i,1.4967780836471425,gp
57384.78346464646,37.79265235901528,i,1.4265336217977609,gp
57385.58953535354,37.52072078119248,i,1.3619673615907517,gp
57386.39560606061,37.248621918581655,i,1.309763371154138,gp
57387.201676767676,36.97800344253701,i,1.2769685887139555,gp
57388.007747474745,36.71019713600541,i,1.2673896120087855,gp
57388.81381818182,36.445646652826106,i,1.2764208023741055,gp
57389.61988888889,36.18463773083216,i,1.2975383185279632,gp
57390.42595959596,35.927454236091194,i,1.3246946848170866,gp
57391.23203030303,35.67437831204735,i,1.3530263976441972,gp
57392.0381010101,35.42548948653127,i,1.378974072467104,gp
57392.84417171717,35.18022854572868,i,1.4000048388188233,gp
57393.65024242424,34.93790866225099,i,1.414873530016,gp
57394.45631313131,34.69784087363165,i,1.4236159475949377,gp
57395.26238383838,34.45933363730012,i,1.4274522397982257,gp
57396.06845454546,34.22169238349917,i,1.4286725931526534,gp
57396.874525252526,33.984219065979474,i,1.4304653417202542,gp
57397.680595959595,33.74634513812175,i,1.436281756116193,gp
57398.486666666664,33.50873392610786,i,1.4466368724979652,gp
57399.29273737374,33.272714590168995,i,1.4606757381944553,gp
57400.09880808081,33.03962002927193,i,1.4782190155131985,gp
57400.90487878788,32.810781221513025,i,1.4999771263910537,gp
57401.71094949495,32.58752816671249,i,1.5275988827131164,gp
57402.517020202016,32.37119082782434,i,1.5635670396410475,gp
57403.32309090909,32.16310007167934,i,1.610934156461921,gp
57404.12916161616,31.96458823822499,i,1.6729089789649185,gp
57404.93523232323,31.776552487098336,i,1.750844925629124,gp
57405.7413030303,31.598608686648255,i,1.8411181685448128,gp
57406.547373737376,31.430141551291733,i,1.939203686287325,gp
57407.353444444445,31.270538576831584,i,2.0409010837299593,gp
57408.159515151514,31.119189639264157,i,2.142528726074825,gp
57408.96558585858,30.97548659417985,i,2.240973931192044,gp
57409.77165656566,30.8388228765386,i,2.333669390941524,gp
57410.57772727273,30.708593100653232,i,2.4185415600990217,gp
57411.3837979798,30.584192660113423,i,2.493955835026109,gp
57412.189868686866,30.465017327521792,i,2.5586701108585324,gp
57412.99593939394,30.350462853781053,i,2.6118012883039685,gp
57413.80201010101,30.239924566752634,i,2.6528061349506125,gp
57414.60808080808,30.132796969081888,i,2.6814768130400455,gp
57415.41415151515,30.028473334979836,i,2.6979512852464413,gp
57416.22022222222,29.926345305752697,i,2.7027390811590655,gp
57417.026292929295,29.825802483886072,i,2.6967631403996037,gp
57417.832363636364,29.726232025465848,i,2.681418246876132,gp
57418.63843434343,29.627018230717525,i,2.658645382544217,gp
57419.4445050505,29.52754213248712,i,2.631018319886368,gp
57420.25057575758,29.42718108242004,i,2.6018327874468237,gp
57421.05664646465,29.325308334642884,i,2.575178445519961,gp
57421.862717171716,29.22129262673593,i,2.555959747801307,gp
57422.668787878785,29.114497757775545,i,2.549817261696214,gp
57423.47485858586,29.004282163232695,i,2.5628966964091107,gp
57424.28092929293,28.889998486526466,i,2.601435736909548,gp
57425.087,28.77099314697366,i,2.6712009803089503,gp
57345.264,26.4870671913759,r,1.7136152583781719,gp
57346.08070707071,27.4402503938376,r,1.6283546049106268,gp
57346.897414141415,28.41938305473431,r,1.6049700692008477,gp
57347.71412121212,29.42041606694042,r,1.6159966633752012,gp
57348.530828282834,30.43931630313,r,1.6369536168253298,gp
57349.34753535354,31.472061480763102,r,1.6499670833729394,gp
57350.164242424245,32.51463503381157,r,1.64380626353366,gp
57350.98094949495,33.56302098627671,r,1.6126704658727549,gp
57351.79765656566,34.6131988229896,r,1.5551019423597074,gp
57352.61436363636,35.66113835301883,r,1.473464812733345,gp
57353.431070707076,36.702794560899804,r,1.374074685790053,gp
57354.24777777778,37.734102441108405,r,1.2679499457038048,gp
57355.06448484849,38.75097181108339,r,1.1718151067654572,gp
57355.881191919194,39.74928209794342,r,1.1077542812002723,gp
57356.6978989899,40.72470466271477,r,1.0954670523897958,gp
57357.514606060606,41.67140725261822,r,1.1248865971532336,gp
57358.33131313132,42.58277220836226,r,1.1706472991496784,gp
57359.148020202025,43.4521196816828,r,1.2116144996972498,gp
57359.96472727273,44.27270502276019,r,1.2337393224818742,gp
57360.78143434344,45.03771047593307,r,1.2294197268988754,gp
57361.59814141414,45.74023680583048,r,1.1964592271529695,gp
57362.41484848485,46.37329484647762,r,1.1377465971975993,gp
57363.23155555556,46.92979696568858,r,1.0619495396484218,gp
57364.04826262627,47.40254843709789,r,0.9851451267576564,gp
57364.86496969697,47.78423871214176,r,0.9319727880194726,gp
57365.68167676768,48.068142595647714,r,0.9299395378179528,gp
57366.498383838385,48.25874630850677,r,0.9770764117895144,gp
57367.31509090909,48.36952442264055,r,1.0474041390589395,gp
57368.131797979804,48.41409759167101,r,1.1197519399916327,gp
57368.94850505051,48.40599094860852,r,1.1821407957904595,gp
57369.765212121216,48.3586501299132,r,1.2307564591941107,gp
57370.58191919192,48.28545722379903,r,1.268306169753487,gp
57371.39862626263,48.199746656971456,r,1.3026368085362552,gp
57372.21533333333,48.11481815018442,r,1.3450267262204563,gp
57373.03204040404,48.0396648877512,r,1.4030363937168204,gp
57373.84874747475,47.97037193235616,r,1.4698279226705822,gp
57374.66545454546,47.90059912896521,r,1.5366970680922714,gp
57375.482161616164,47.82398888701033,r,1.5971750296310532,gp
57376.29886868687,47.734158665328096,r,1.6474693898159678,gp
57377.115575757576,47.62469342990937,r,1.6863063341707765,gp
57377.93228282828,47.489138077761766,r,1.7144980681226591,gp
57378.748989898995,47.32149731518933,r,1.7334689991771548,gp
57379.5656969697,47.11881825394369,r,1.740392426823675,gp
57380.38240404041,46.87925785552699,r,1.7316642056762106,gp
57381.19911111111,46.600914924100664,r,1.705362767482382,gp
57382.01581818182,46.28182578798737,r,1.6616205134830466,gp
57382.832525252525,45.9199620687927,r,1.6029477028217471,gp
57383.64923232324,45.513228388089544,r,1.5345660428284598,gp
57384.465939393944,45.059460009713916,r,1.4646604916744945,gp
57385.28264646465,44.556422507093316,r,1.404180970400827,gp
57386.099353535355,44.003001366182275,r,1.3617198015062162,gp
57386.91606060606,43.40119634219354,r,1.335935011736211,gp
57387.73276767677,42.753461119589076,r,1.325454780357205,gp
57388.54947474748,42.062179653323994,r,1.3317325295210238,gp
57389.366181818186,41.329684292381444,r,1.3586175524898323,gp
57390.18288888889,40.56008939307168,r,1.4050749068789974,gp
57390.9995959596,39.761047470900735,r,1.4594741366382433,gp
57391.816303030304,38.9405767438588,r,1.5112192444666488,gp
57392.63301010101,38.10665603701966,r,1.5531249359586419,gp
57393.44971717172,37.26723453327526,r,1.5814035953858065,gp
57394.26642424243,36.43024149363862,r,1.5952235682621976,gp
57395.083131313135,35.60359595586101,r,1.5961244551775946,gp
57395.89983838384,34.79555876559084,r,1.586148150398864,gp
57396.71654545455,34.01621244735787,r,1.5623938601307275,gp
57397.53325252525,33.27625858655978,r,1.5215576772546697,gp
57398.349959595966,32.58643389240228,r,1.4628187280525526,gp
57399.16666666667,31.957522823334898,r,1.3887651163155017,gp
57399.98337373738,31.400370619049397,r,1.3065730404028926,gp
57400.80008080808,30.925896383222835,r,1.2294494415598725,gp
57401.61678787879,30.545106228602037,r,1.1774132149021064,gp
57402.433494949495,30.268760714544726,r,1.1742486235849472,gp
57403.2502020202,30.09397479027075,r,1.22692403569997,gp
57404.066909090914,29.99991534527382,r,1.3192102783411168,gp
57404.88361616162,29.96460894378876,r,1.4347697527648564,gp
57405.700323232326,29.966141278458508,r,1.5628705200314488,gp
57406.51703030303,29.982631194125474,r,1.698656212002608,gp
57407.33373737374,29.992204737984764,r,1.841745171728077,gp
57408.15044444444,29.972970744470814,r,1.9945384049673485,gp
57408.96715151516,29.908129468079494,r,2.1582735104336535,gp
57409.78385858586,29.79741072554259,r,2.326910305751454,gp
57410.60056565657,29.643824098464904,r,2.493500281418713,gp
57411.417272727274,29.450317853722424,r,2.6520433074556715,gp
57412.23397979798,29.219782493882178,r,2.7975276153906,gp
57413.050686868686,28.955054253139963,r,2.925849919095904,gp
57413.8673939394,28.65891854192273,r,3.0337088456934675,gp
57414.684101010105,28.334113343257798,r,3.1185113524328867,gp
57415.50080808081,27.983332563897306,r,3.1783069192662246,gp
57416.31751515152,27.60922934330489,r,3.2117549993731282,gp
57417.13422222222,27.214419323391894,r,3.218129599986858,gp
57417.95092929293,26.801483881997342,r,3.1973672457760474,gp
57418.76763636364,26.372973333012737,r,3.1501696265843533,gp
57419.58434343435,25.931410096040793,r,3.0781797563783777,gp
57420.401050505054,25.479291838448546,r,2.984260323564414,gp
57421.21775757576,25.019094592657893,r,2.8729130597668306,gp
57422.034464646465,24.553275851487626,r,2.7508795814769083,gp
57422.85117171717,24.084277644354472,r,2.6279302227514005,gp
57423.667878787885,23.614529597090296,r,2.5177138264471974,gp
57424.48458585859,23.146451978222842,r,2.4382101746101137,gp
57425.301292929296,22.682458734348018,r,2.4108163992684783,gp
57426.118,22.224960517474386,r,2.456991716817679,gp
57346.046,26.662934080762533,z,2.158366030880695,gp
57346.854343434345,27.101311192513357,z,2.062412967647377,gp
57347.66268686869,27.545264549841168,z,1.9780699372050432,gp
57348.47103030303,27.99341362309514,z,1.9041326271381884,gp
57349.27937373737,28.444378469078057,z,1.8393251885313724,gp
57350.08771717172,28.89677917283241,z,1.7823632349367846,gp
57350.896060606065,29.349235289297614,z,1.7320167764872252,gp
57351.70440404041,29.800365284705865,z,1.6871670166653114,gp
57352.51274747475,30.248785977578958,z,1.6468523019894694,gp
57353.32109090909,30.693111979066877,z,1.6103002481074662,gp
57354.129434343435,31.131955132584032,z,1.576944583146296,gp
57354.93777777778,31.563923952514433,z,1.5464261988962436,gp
57355.74612121212,31.9876478325734,z,1.5185355491612116,gp
57356.55446464647,32.402104611267134,z,1.4926246971613237,gp
57357.36280808081,32.80653011069653,z,1.4677775864983689,gp
57358.171151515155,33.200161246341764,z,1.4432957384599814,gp
57358.9794949495,33.58222944101633,z,1.4187437631406485,gp
57359.78783838384,33.95198895083033,z,1.3939709224294687,gp
57360.59618181818,34.30898107515981,z,1.3691035131383804,gp
57361.404525252525,34.65291260033095,z,1.344564038078933,gp
57362.21286868687,34.98348604997231,z,1.3210849394574067,gp
57363.02121212122,35.3003973789599,z,1.2996916748909568,gp
57363.82955555556,35.60333584150498,z,1.2816615318117939,gp
57364.6378989899,35.89198385714248,z,1.2684490073600176,gp
57365.446242424245,36.16602017544521,z,1.2615452339978035,gp
57366.25458585859,36.42525795297961,z,1.261288559276255,gp
57367.06292929293,36.66969500556523,z,1.2664506588049613,gp
57367.87127272727,36.89933560736226,z,1.2757042746155258,gp
57368.679616161615,37.114176822356555,z,1.2878430331837172,gp
57369.487959595965,37.31420849436474,z,1.3018599396634625,gp
57370.29630303031,37.4994132348097,z,1.3169898513997673,gp
57371.10464646465,37.669766408213114,z,1.3327219704429258,gp
57371.91298989899,37.82523611541792,z,1.3487889064332088,gp
57372.721333333335,37.96574001191662,z,1.3650925537817844,gp
57373.52967676768,38.09070088268788,z,1.3812058920225276,gp
57374.33802020202,38.1992260415458,z,1.3965568868478548,gp
57375.14636363636,38.29041005270883,z,1.4107586581073324,gp
57375.954707070705,38.363339213762266,z,1.4236178067471956,gp
57376.763050505055,38.41709119393691,z,1.4351265332158614,gp
57377.5713939394,38.45073466969747,z,1.445445122339104,gp
57378.37973737374,38.46333929003893,z,1.4548706928789195,gp
57379.18808080808,38.45481257443052,z,1.463444446627815,gp
57379.996424242425,38.42651697381034,z,1.470676006075441,gp
57380.80476767677,38.37995115582093,z,1.4761350008492684,gp
57381.61311111111,38.31660514849196,z,1.479538700367842,gp
57382.42145454545,38.237960926209595,z,1.480768028077766,gp
57383.2297979798,38.14549299316876,z,1.4798758739495126,gp
57384.038141414145,38.04066896448649,z,1.4770885443570567,gp
57384.84648484849,37.92495014514705,z,1.4728002186033242,gp
57385.65482828283,37.79979210693967,z,1.4675593146828694,gp
57386.46317171717,37.666645263582794,z,1.4620448321826869,gp
57387.271515151515,37.5269541351065,z,1.4570288577992117,gp
57388.07985858586,37.38175393901382,z,1.4529078515834142,gp
57388.8882020202,37.23109936907748,z,1.4490872447951015,gp
57389.69654545455,37.074897316618745,z,1.444892718121575,gp
57390.50488888889,36.91305106733287,z,1.4397733632266505,gp
57391.313232323235,36.745460269375414,z,1.4333425250250107,gp
57392.12157575758,36.57202090022893,z,1.4254079473285235,gp
57392.92991919192,36.392625232374385,z,1.415993085775245,gp
57393.73826262626,36.207161797711194,z,1.4053506738415134,gp
57394.546606060605,36.01553112751944,z,1.3939518189984799,gp
57395.35494949495,35.81791239505876,z,1.382206310565858,gp
57396.1632929293,35.61472493845213,z,1.3705192590985262,gp
57396.97163636364,35.4063925501907,z,1.3595675038254091,gp
57397.77997979798,35.193335637075435,z,1.3503250526506716,gp
57398.588323232325,34.97597139304982,z,1.3440594550160465,gp
57399.39666666667,34.75471397093865,z,1.3422991232166923,gp
57400.20501010101,34.52997465319109,z,1.3467627910107505,gp
57401.01335353535,34.30216202162064,z,1.3592459230606033,gp
57401.821696969695,34.07162896365272,z,1.3811531967865707,gp
57402.63004040404,33.83845744833654,z,1.4121018917593675,gp
57403.43838383839,33.60264251201045,z,1.4510705780710504,gp
57404.24672727273,33.36417682279578,z,1.4970163142859492,gp
57405.05507070707,33.12305071830871,z,1.5489595468472,gp
57405.863414141415,32.87925221102155,z,1.606033549847896,gp
57406.67175757576,32.63277902069899,z,1.6674565214161492,gp
57407.4801010101,32.38375687493953,z,1.732077399323374,gp
57408.28844444444,32.13238901990059,z,1.7985903293805674,gp
57409.096787878785,31.878877686489766,z,1.8658617782253408,gp
57409.905131313135,31.62342303048134,z,1.9329431912574189,gp
57410.71347474748,31.366223220734007,z,1.999068705331458,gp
57411.52181818182,31.1074745267048,z,2.0636477089478724,gp
57412.33016161616,30.84737140526687,z,2.1262556461917046,gp
57413.138505050505,30.586106586912898,z,2.1866249991653195,gp
57413.94684848485,30.323871161300282,z,2.2446373939496618,gp
57414.75519191919,30.06085466219895,z,2.3003171401482736,gp
57415.56353535353,29.79724515189737,z,2.3538261145429056,gp
57416.37187878788,29.533229305027533,z,2.4054596425556443,gp
57417.180222222225,29.26899249188459,z,2.455642855045051,gp
57417.98856565657,29.004718861252336,z,2.5049268673164167,gp
57418.79690909091,28.74059142273921,z,2.553984028321839,gp
57419.60525252525,28.4767921287065,z,2.603601424427146,gp
57420.413595959595,28.21350195573867,z,2.6546718110932392,gp
57421.22193939394,27.950900985741256,z,2.7081812136838357,gp
57422.03028282828,27.68916848664635,z,2.7651926143261334,gp
57422.83862626263,27.42848299280918,z,2.826825446377237,gp
57423.64696969697,27.169022385046606,z,2.894231052282091,gp
57424.455313131315,26.910963970398083,z,2.968564792079243,gp
57425.26365656566,26.654484561614094,z,3.0509560472474964,gp
57426.072,26.39976055637909,z,3.1424778438871823,gp
