flt_nm,mjd,fluxcal,fluxcalerr,processing
869.1,56614.80081818182,127.58852925997758,8.47685246124298,gp
869.1,56615.629272727274,124.42698986440519,8.941819934551747,gp
869.1,56616.45772727273,121.78531162109971,9.512999159055818,gp
869.1,56617.286181818185,119.60971449743852,10.112092952920383,gp
869.1,56618.114636363636,117.84626188991479,10.669853838233955,gp
869.1,56618.943090909095,116.44183901922338,11.13199940216033,gp
869.1,56619.77154545455,115.34402705928369,11.458829655575023,gp
869.1,56620.600000000006,114.50097842417904,11.623395437936916,gp
869.1,56621.42845454546,113.86129298836272,11.609932396779772,gp
869.1,56622.25690909091,113.37389501643611,11.413174081064044,gp
869.1,56623.08536363637,112.98791058014535,11.03884395877797,gp
869.1,56623.91381818182,112.6525452406836,10.505715300243015,gp
869.1,56624.74227272728,112.31696177497702,9.84992068268552,gp
869.1,56625.57072727273,111.930157724521,9.132435095105288,gp
869.1,56626.39918181818,111.44084254490645,8.449814597062069,gp
869.1,56627.22763636364,110.79731413353795,7.942975178288133,gp
869.1,56628.05609090909,109.94733451203206,7.784729114403714,gp
869.1,56628.88454545455,108.85200749500575,8.086479099900426,gp
869.1,56629.713,107.5274809339536,8.74379666363004,gp
869.1,56630.541454545455,106.00308209622926,9.59148739802857,gp
869.1,56631.369909090914,104.30749767603118,10.494164061395546,gp
869.1,56632.198363636366,102.46884539739972,11.357355941845688,gp
869.1,56633.026818181825,100.51474449136617,12.118963524093218,gp
869.1,56633.855272727276,98.47238517686128,12.739058804123166,gp
869.1,56634.68372727273,96.3685972727942,13.192659061762859,gp
869.1,56635.51218181819,94.2299180678333,13.465303692713986,gp
869.1,56636.34063636364,92.08265957236426,13.550523725167112,gp
869.1,56637.1690909091,89.95297527664889,13.448515000671971,gp
869.1,56637.99754545455,87.86692653839509,13.165612604724082,gp
869.1,56638.826,85.8505487216089,12.714365853389689,gp
869.1,56639.65445454546,83.92991720878638,12.114138542674599,gp
869.1,56640.48290909091,82.13121340823011,11.392220601789193,gp
869.1,56641.31136363637,80.4807908775465,10.585401631151363,gp
869.1,56642.13981818182,79.00524063474285,9.741683423568881,gp
869.1,56642.968272727274,77.72961417899802,8.912627421256007,gp
869.1,56643.79672727273,76.67369104435153,8.136817571892308,gp
869.1,56644.625181818185,75.85659460294391,7.46455689775901,gp
869.1,56645.453636363636,75.2967177502797,6.958945066583475,gp
869.1,56646.282090909095,74.96450071349057,6.622329911575151,gp
869.1,56647.11054545455,74.76670640962607,6.3777621295861024,gp
869.1,56647.939000000006,74.6059101815433,6.172456776229411,gp
869.1,56648.76745454546,74.3846675303968,6.004867616136517,gp
869.1,56649.59590909091,74.00527869712369,5.929036719592183,gp
869.1,56650.42436363637,73.37165811800725,6.033185767673956,gp
869.1,56651.25281818182,72.45079569900435,6.308356071895843,gp
869.1,56652.08127272728,71.28260044387952,6.633041059134195,gp
869.1,56652.90972727273,69.91037972830742,6.914891177542145,gp
869.1,56653.73818181818,68.37684330428146,7.113824559867643,gp
869.1,56654.56663636364,66.72420859291873,7.246233954008794,gp
869.1,56655.39509090909,64.99430502266762,7.389180742032735,gp
869.1,56656.22354545455,63.228677603177516,7.68030593532984,gp
869.1,56657.052,61.468689924406306,8.29487740360178,gp
