#band: central wavelength of the passband of the observation in nm
#ph: phase of the observation when folded with ogle period
#mag: observed magnitude
#mag_e: error of mag
#hjd_2450000: heliocentric julian date - 2450000
#ph1: phase when folding on ogle period of fundamental radial mode
#ph2: phase when folding on ogle period of first overtone radial mode
#processing: which processing was done to get the datapoint
band,ph,mag,mag_e,hjd_2450000,ph1,ph2,processing
810,0.5239700909781346,17.21513403614458,0.04232704030933744,NaN,NaN,NaN,raw
810,0.5240247234667094,17.208068760757314,0.03321603590007453,NaN,NaN,NaN,raw
550,0.5241643922599906,18.794,0.015,5765.56455,0.5241643922599906,0.21234910026396392,raw
810,0.5241761102703774,17.20443373493976,0.06658504569047054,NaN,NaN,NaN,raw
810,0.524260436125046,17.213094691265063,0.04130732149400571,NaN,NaN,NaN,raw
810,0.5245650461807845,17.212837161144577,0.0413627368849514,NaN,NaN,NaN,raw
810,0.524679943551746,17.251,0.013,7173.88382,0.524679943551746,0.5266059877139924,raw
810,0.5247861835242332,17.203975903614456,0.066821240662861,NaN,NaN,NaN,raw
810,0.5248844751870427,17.212306475903617,0.04142973363060705,NaN,NaN,NaN,raw
810,0.5252095198954243,17.211979292168678,0.041504788373549685,NaN,NaN,NaN,raw
810,0.5254055623602883,17.203680722891566,0.06702238786126452,NaN,NaN,NaN,raw
810,0.5255189750797462,17.21166679216868,0.041751388634160114,NaN,NaN,NaN,raw
810,0.525833902526641,17.212019578313253,0.041755856253068074,NaN,NaN,NaN,raw
810,0.5260274605412326,17.202909638554218,0.06718764517462263,NaN,NaN,NaN,raw
810,0.5260563674200966,17.111,0.01,7099.83543,0.5260563674200966,0.14134090747211303,raw
810,0.5261531008839584,17.208394578313253,0.040315745600442876,NaN,NaN,NaN,raw
810,0.5264673869064767,17.207991152108434,0.040363725129656115,NaN,NaN,NaN,raw
810,0.5266569067064896,17.203048192771085,0.06718872625752084,NaN,NaN,NaN,raw
810,0.5267939532948841,17.207707266566267,0.04041189133855888,NaN,NaN,NaN,raw
810,0.5268430843680108,17.206,0.01,6734.80607,0.5268430843680108,0.3644469645932986,raw
550,0.5270109741655428,18.864595238095237,0.0627277211988675,NaN,NaN,NaN,raw
810,0.5271216399613646,17.208269766566268,0.04118062620431255,NaN,NaN,NaN,raw
810,0.5272316391274217,17.219,0.011,7845.88688,0.5272316391274217,0.9026622778401361,raw
810,0.5272808828834289,17.2031265060241,0.0671188156509396,NaN,NaN,NaN,raw
810,0.5274401030458256,17.208135165662654,0.04119765743874724,NaN,NaN,NaN,raw
810,0.5274691787453776,17.298,0.01,7131.81947,0.5274691787453776,0.5533705780308082,raw
810,0.5276260043683578,17.292,0.02,6201.51543,0.5276260043683578,0.6863122852100787,raw
810,0.5277502623934682,17.20766001506024,0.04123930558009854,NaN,NaN,NaN,raw
810,0.5279056656874059,17.2026686746988,0.06738522349975343,NaN,NaN,NaN,raw
810,0.5280785721110539,17.2073953313253,0.04128723492214298,NaN,NaN,NaN,raw
810,0.5281898229768558,17.298,0.012,6735.84948,0.5281898229768558,0.5962411931704992,raw
810,0.5283527179708472,17.118,0.012,6885.68551,0.5283527179708472,0.08692748791690974,raw
810,0.5283886165077598,17.209646649096385,0.04307547295284987,NaN,NaN,NaN,raw
810,0.5284666265324631,17.164,0.011,5675.87305,0.5284666265324631,0.3673676908856578,raw
810,0.5285311929102322,17.201740963855425,0.06655186455261035,NaN,NaN,NaN,raw
810,0.5287089475489553,17.208643637048194,0.04300795872474326,NaN,NaN,NaN,raw
810,0.5290388069640771,17.2083608810241,0.043065376406117774,NaN,NaN,NaN,raw
810,0.5291627609118135,17.200228915662656,0.06738065998960883,NaN,NaN,NaN,raw
810,0.5293546853492666,17.21006607680723,0.043975534886154334,NaN,NaN,NaN,raw
810,0.5296583255518834,17.205972326807228,0.04608873230072289,NaN,NaN,NaN,raw
810,0.5297867171613294,17.19901807228916,0.06804850969281344,NaN,NaN,NaN,raw
810,0.529969472784737,17.205707454819276,0.04612491716627631,NaN,NaN,NaN,raw
810,0.5302728280903178,17.208092432228916,0.0479536074080378,NaN,NaN,NaN,raw
810,0.530408692279411,17.19769277108434,0.0678592719966175,NaN,NaN,NaN,raw
810,0.5304666422380251,17.175,0.017,7278.52766,0.5304666422380251,0.3537862601588131,raw
810,0.5305644937315602,17.207851468373498,0.04799984168598855,NaN,NaN,NaN,raw
810,0.5306810262009094,17.218,0.011,6117.7335,0.5306810262009094,0.4815626345534838,raw
810,0.530868389221666,17.211288968373495,0.04466292422714484,NaN,NaN,NaN,raw
810,0.5309185082915064,17.168,0.013,6907.58818,0.5309185082915064,0.935484140059998,raw
810,0.5310295452241939,17.197090361445788,0.06757638302616431,NaN,NaN,NaN,raw
810,0.5311543628247837,17.2129437123494,0.045323790341547765,NaN,NaN,NaN,raw
810,0.531436849222634,17.2110374623494,0.04688127652784507,NaN,NaN,NaN,raw
810,0.5316493056268728,17.1966686746988,0.06723575785242929,NaN,NaN,NaN,raw
810,0.5317101207620697,17.210260353915665,0.046951081873737525,NaN,NaN,NaN,raw
810,0.5317836955819075,17.271,0.017,5268.77925,0.5317836955819075,0.617045833478187,raw
810,0.5319820287950279,17.201,0.013,7220.81874,0.5319820287950279,0.9177116649589152,raw
810,0.5319829368463653,17.21122515060241,0.047116677113352,NaN,NaN,NaN,raw
810,0.5322682122697358,17.207940700301208,0.0444610160752444,NaN,NaN,NaN,raw
810,0.5322706363097397,17.19679518072289,0.06727695071750746,NaN,NaN,NaN,raw
810,0.5325487381674008,17.206753200301208,0.042612510917164316,NaN,NaN,NaN,raw
810,0.5328286731739713,17.20666980421687,0.042623372542772875,NaN,NaN,NaN,raw
810,0.5328896238753446,17.196054216867466,0.06674213207735777,NaN,NaN,NaN,raw
810,0.5328965189328301,17.277,0.013,7882.73946,0.5328965189328301,0.7282201622292632,raw
810,0.5331048277227997,17.20313855421687,0.03936948752914508,NaN,NaN,NaN,raw
810,0.5333819042285863,17.205438253012048,0.03626257498201687,NaN,NaN,NaN,raw
810,0.5335070538103756,17.19590361445783,0.06670688746554859,NaN,NaN,NaN,raw
810,0.533674800268442,17.20627541415663,0.035577831556125414,NaN,NaN,NaN,raw
550,0.5337542972383744,18.885857142857144,0.14258646884925993,NaN,NaN,NaN,raw
810,0.5337959318589452,17.200630028329865,0.031667151824006055,NaN,NaN,NaN,raw
810,0.5337959318589452,17.200630028329865,0.03146735707348172,NaN,NaN,NaN,raw
810,0.5337959318589454,17.200630028329865,0.03156678025036363,NaN,NaN,NaN,raw
810,0.5339851450330252,17.205917545180725,0.03568235580474865,NaN,NaN,NaN,raw
810,0.5341237176663164,17.195512048192775,0.06663721209489096,NaN,NaN,NaN,raw
550,0.5341837363462002,18.845190476190478,0.04682410275317111,NaN,NaN,NaN,raw
810,0.5342841415904982,17.204691641566264,0.036547485893341274,NaN,NaN,NaN,raw
810,0.53428421859644,17.259,0.015,7844.84639,0.53428421859644,0.6771137620198715,raw
810,0.5343964300354855,17.12,0.017,5632.76685,0.5343964300354855,0.1656748032764881,raw
810,0.5345670292657057,17.20550357680723,0.03670564027592671,NaN,NaN,NaN,raw
810,0.5347428949755494,17.1955,0.0666327565272835,NaN,NaN,NaN,raw
810,0.5348382210276257,17.205259600903617,0.036785092709147864,NaN,NaN,NaN,raw
810,0.535110199288765,17.207478350903614,0.0370414065764096,NaN,NaN,NaN,raw
810,0.5351129321388726,17.28,0.014,7486.76999,0.5351129321388726,0.7722030275872385,raw
810,0.5353607610609891,17.195198795180726,0.06689758974500598,NaN,NaN,NaN,raw
810,0.5353924346661393,17.206597138554216,0.03711836650994005,NaN,NaN,NaN,raw
810,0.5356759206402762,17.205097138554216,0.039614388231875346,NaN,NaN,NaN,raw
810,0.5357810231034819,17.221,0.012,6152.5,0.5357810231034819,0.8451148794047185,raw
810,0.5358080620062537,17.256,0.012,6423.66488,0.5358080620062537,0.8512622007965547,raw
810,0.5358826490992215,17.145,0.01,6020.74172,0.5358826490992215,0.02170042952093354,raw
810,0.5359668541277762,17.20483847891566,0.039695294228039246,NaN,NaN,NaN,raw
810,0.5359763283893655,17.194132530120484,0.06664319667190796,NaN,NaN,NaN,raw
810,0.5360109975808882,17.234,0.012,7652.59805,0.5360109975808882,0.46892554703845235,raw
810,0.5362582452743162,17.204560052710843,0.039785590229397975,NaN,NaN,NaN,raw
810,0.536565186837436,17.20193844126506,0.03798983319245943,NaN,NaN,NaN,raw
810,0.5365979922932298,17.192897590361447,0.06760595540542019,NaN,NaN,NaN,raw
810,0.5366028330936388,17.254,0.011,7226.73035,0.5366028330936388,0.5623068668392079,raw
810,0.5368635858976631,17.2,0.009,7193.70395,0.5368635858976631,0.9207288575671555,raw
810,0.5368779283987241,17.19921969126506,0.04104906888097191,NaN,NaN,NaN,raw
810,0.5370267685393628,17.185,0.01,6776.87493,0.5370267685393628,0.34732900596645777,raw
810,0.5371893407365709,17.19893091114458,0.04109915004644033,NaN,NaN,NaN,raw
810,0.5372191661560234,17.191590361445783,0.06756205428539384,NaN,NaN,NaN,raw
810,0.5374984792428491,17.20099171686747,0.04257701838169967,NaN,NaN,NaN,raw
810,0.537810031922779,17.198178840361447,0.04030629938680855,NaN,NaN,NaN,raw
810,0.5378392998078438,17.190789156626504,0.0672354353038376,NaN,NaN,NaN,raw
810,0.5381116603176863,17.200650602409638,0.042526400661311206,NaN,NaN,NaN,raw
810,0.538402894600824,17.199447100903612,0.04321587163362856,NaN,NaN,NaN,raw
810,0.538462225376894,17.190289156626505,0.06686812532693703,NaN,NaN,NaN,raw
810,0.5386908895476094,17.197197477409638,0.041868494333410076,NaN,NaN,NaN,raw
810,0.5387306507509493,17.161,0.011,6844.66674,0.5387306507509493,0.3501278125222598,raw
810,0.5388391227679676,17.225,0.011,5741.58199,0.5388391227679676,0.9150268640496506,raw
810,0.5389766362542613,17.19613497740964,0.04425417742774866,NaN,NaN,NaN,raw
810,0.5390868286608511,17.189885542168675,0.06652467417847875,NaN,NaN,NaN,raw
810,0.5391699465944839,17.246,0.008,6727.85741,0.5391699465944839,0.5016612098661426,raw
810,0.5392700884151851,17.19584770331325,0.04428825643992671,NaN,NaN,NaN,raw
810,0.5395719207844488,17.192919804216867,0.04155836472900955,NaN,NaN,NaN,raw
810,0.5397125582768865,17.18980120481928,0.06651682128372588,NaN,NaN,NaN,raw
810,0.5398724213960198,17.19147609186747,0.04227295546607354,NaN,NaN,NaN,raw
810,0.5399900594638893,17.12,0.012,7842.76249,0.5399900594638893,0.21977101762604434,raw
810,0.5401620324722747,17.187538591867472,0.04520096196148012,NaN,NaN,NaN,raw
810,0.5403394168241935,17.188813253012047,0.06671537058113386,NaN,NaN,NaN,raw
810,0.540462079188205,17.185345067771085,0.043440355664852284,NaN,NaN,NaN,raw
810,0.5407797513709782,17.186585843373493,0.04281333081607925,NaN,NaN,NaN,raw
810,0.5409738223161513,17.18775903614458,0.06851588453055792,NaN,NaN,NaN,raw
810,0.5411147511977454,17.186266378012046,0.04279333830211102,NaN,NaN,NaN,raw
810,0.5414565856454268,17.187422628012047,0.04458694683544653,NaN,NaN,NaN,raw
810,0.5416058256017435,17.187108433734938,0.06786734155433788,NaN,NaN,NaN,raw
810,0.5417923491307444,17.187150414156626,0.04457903281644173,NaN,NaN,NaN,raw
810,0.5419897587562446,17.114,0.01,6070.80505,0.5419897587562446,0.10429591673710092,raw
810,0.5421281870190024,17.185900414156627,0.043183041886930756,NaN,NaN,NaN,raw
810,0.5422358311208377,17.18755421686747,0.06797740319949432,NaN,NaN,NaN,raw
810,0.5424759004542551,17.185378576807228,0.04310799335280519,NaN,NaN,NaN,raw
810,0.5427820560762484,17.262,0.012,6532.4809,0.5427820560762484,0.6024965311680717,raw
810,0.5428386751097403,17.18529141566265,0.0431116030810263,NaN,NaN,NaN,raw
810,0.5428662046905881,17.186987951807225,0.06817215177918122,NaN,NaN,NaN,raw
810,0.5431591624474095,17.275,0.019,5861.5218,0.5431591624474095,0.4594108881174179,raw
810,0.5431965147792258,17.18261671686747,0.045307353020647416,NaN,NaN,NaN,raw
810,0.5434432147267216,17.157,0.017,6165.71326,0.5434432147267216,0.1075212284722511,raw
810,0.5435000568935698,17.18701204819277,0.06816824000126738,NaN,NaN,NaN,raw
810,0.5435374643251232,17.17921705572289,0.048633763674215735,NaN,NaN,NaN,raw
810,0.5435403246483475,17.086,0.008,6760.88542,0.5435403246483475,0.1466829169257835,raw
550,0.5436134666586527,18.880857142857142,0.02305317721251823,NaN,NaN,NaN,raw
810,0.5438748363967348,17.179551769578314,0.0487491446469156,NaN,NaN,NaN,raw
810,0.5441333641251128,17.186307228915663,0.06858471122701278,NaN,NaN,NaN,raw
810,0.5442044668578712,17.180214608433737,0.048632822901954885,NaN,NaN,NaN,raw
810,0.5445509150486066,17.178888177710842,0.047945915916379096,NaN,NaN,NaN,raw
550,0.5446325195402356,18.85571428571429,0.14943093520286976,NaN,NaN,NaN,raw
810,0.5447715679553098,17.186307228915663,0.06858471122701278,NaN,NaN,NaN,raw
810,0.5449103738637235,17.178642131024098,0.04790784693606718,NaN,NaN,NaN,raw
810,0.5449767806312593,17.149,0.013,6797.73653,0.5449767806312593,0.969096555510987,raw
810,0.5450485775436391,17.095,0.013,5807.63713,0.5450485775436391,0.20318800857421593,raw
810,0.5452713530755149,17.174360881024096,0.047815650154337266,NaN,NaN,NaN,raw
810,0.5454095569160248,17.185807228915664,0.06920211204191987,NaN,NaN,NaN,raw
810,0.5456227592337551,17.176023343373494,0.0492724199668268,NaN,NaN,NaN,raw
810,0.5459744368975695,17.177964796686748,0.04820618697129064,NaN,NaN,NaN,raw
810,0.546048158947964,17.18470481927711,0.06991573006103236,NaN,NaN,NaN,raw
810,0.5463196194646887,17.18056438253012,0.05097362053357837,NaN,NaN,NaN,raw
810,0.5466458299159647,17.181634412650602,0.05148633335453931,NaN,NaN,NaN,raw
810,0.5466963228459188,17.183909638554216,0.07065904666942656,NaN,NaN,NaN,raw
810,0.5469496999066905,17.271,0.012,7199.61746,0.5469496999066905,0.569388050626003,raw
810,0.5469673314652748,17.181474021084334,0.05147672404978806,NaN,NaN,NaN,raw
810,0.5472972148258015,17.18356438253012,0.049984905743246204,NaN,NaN,NaN,raw
810,0.5473424238233889,17.184186746987955,0.07063517927043082,NaN,NaN,NaN,raw
810,0.5473496455178974,17.214,0.013,5686.65668,0.5473496455178974,0.43293462727888254,raw
810,0.5476261530854536,17.18001581325301,0.053593058952028004,NaN,NaN,NaN,raw
810,0.547952100511065,17.177465737951806,0.051465410116034144,NaN,NaN,NaN,raw
810,0.5479904158257495,17.183301204819276,0.07137850197359259,NaN,NaN,NaN,raw
810,0.5482842974930252,17.176403614457833,0.05161305847687313,NaN,NaN,NaN,raw
810,0.548619383023866,17.17342639307229,0.04838931808339686,NaN,NaN,NaN,raw
810,0.5486355575148881,17.182210843373493,0.07138243653270056,NaN,NaN,NaN,raw
810,0.548670035579562,17.106,0.014,7880.65906,0.548670035579562,0.27836371737066656,raw
810,0.5487496852765616,17.082,0.011,6195.61277,0.5487496852765616,0.06086062071517517,raw
810,0.548951291821855,17.17261389307229,0.048889723401199583,NaN,NaN,NaN,raw
810,0.5492581316684664,17.201,0.011,6825.5498,0.5492581316684664,0.4600880773832614,raw
810,0.5492788255073117,17.182210843373493,0.07138243653270056,NaN,NaN,NaN,raw
810,0.549296668643342,17.172395519578313,0.04883891723603556,NaN,NaN,NaN,raw
810,0.549640990346211,17.176926769578312,0.04726579033396603,NaN,NaN,NaN,raw
810,0.5498779866843235,17.182532453678352,0.04271341677621521,NaN,NaN,NaN,raw
810,0.5498779866843235,17.182532453678352,0.04267934144827347,NaN,NaN,NaN,raw
810,0.5499254648715008,17.18255421686747,0.0712861502995814,NaN,NaN,NaN,raw
810,0.5499832204396503,17.177667168674695,0.04760184547099268,NaN,NaN,NaN,raw
810,0.5503097977448151,17.177428087349398,0.04757625652375599,NaN,NaN,NaN,raw
810,0.5505895107445946,17.182012048192767,0.07112745605936188,NaN,NaN,NaN,raw
810,0.550651146342579,17.178362198795178,0.04729269509685688,NaN,NaN,NaN,raw
810,0.550721281371807,17.109,0.011,7465.91658,0.550721281371807,0.1679534189606784,raw
810,0.5509575553405739,17.243,0.012,6811.6445,0.5509575553405739,0.7174478049855679,raw
810,0.5510114159217795,17.180976844879517,0.0447814200606434,NaN,NaN,NaN,raw
550,0.5510502738404848,18.867380952380955,0.029565676919370325,NaN,NaN,NaN,raw
810,0.5512437447059492,17.18212650602409,0.07117508686431223,NaN,NaN,NaN,raw
810,0.5513649474361482,17.177795368975904,0.047932722222460436,NaN,NaN,NaN,raw
810,0.5513852589720045,17.272,0.012,7455.83504,0.5513852589720045,0.6041167802832206,raw
810,0.5514125567569863,17.222,0.011,6347.8832,0.5514125567569863,0.7585890849331918,raw
810,0.5517029119638371,17.178242093373495,0.04806562433252184,NaN,NaN,NaN,raw
810,0.5518938751796646,17.181975903614454,0.07123796670802507,NaN,NaN,NaN,raw
810,0.5520233270575631,17.179932417168676,0.04920886611291858,NaN,NaN,NaN,raw
810,0.5523452580805298,17.17706061746988,0.04631949371036926,NaN,NaN,NaN,raw
550,0.552453583197348,18.901,0.019,7170.76465,0.552453583197348,0.8548800085209223,raw
810,0.5525460262930999,17.180891566265057,0.0713211281625609,NaN,NaN,NaN,raw
810,0.5526665221633034,17.175211031626507,0.047199103198569466,NaN,NaN,NaN,raw
810,0.5527618554297078,17.074,0.01,5998.84581,0.5527618554297078,0.18760303019735147,raw
810,0.5529926573290249,17.174898531626507,0.04696653278519811,NaN,NaN,NaN,raw
810,0.5532123736958132,17.18039759036144,0.07088530039676971,NaN,NaN,NaN,raw
810,0.5533037979825833,17.17472138554217,0.046944502892042314,NaN,NaN,NaN,raw
810,0.5534965081133123,17.153,0.01,5991.89312,0.5534965081133123,0.31619733628758695,raw
810,0.5536163916586471,17.174542733433732,0.046925955976226515,NaN,NaN,NaN,raw
810,0.5538818994343153,17.17972891566265,0.07023280771853863,NaN,NaN,NaN,raw
810,0.553949546212334,17.17674359939759,0.045228399069584334,NaN,NaN,NaN,raw
810,0.5540642962623679,17.131,0.01,6006.84215,0.5540642962623679,0.2913162989370903,raw
810,0.5543018525968714,17.179675263554216,0.041799574592926776,NaN,NaN,NaN,raw
810,0.5545521151811571,17.18002409638554,0.070201610255833,NaN,NaN,NaN,raw
810,0.5545586191401526,17.231,0.01,7169.72244,0.5545586191401526,0.6256525112130475,raw
810,0.5546599340974063,17.178858998493975,0.04162438455386541,NaN,NaN,NaN,raw
810,0.5550389527733837,17.178586031626505,0.0416303353923911,NaN,NaN,NaN,raw
810,0.5550847271151724,17.21,0.011,7075.85786,0.5550847271151724,0.8546919954551413,raw
810,0.5552220417205838,17.178656626506026,0.07078398328122426,NaN,NaN,NaN,raw
810,0.5554048708483506,17.176256212349397,0.043447622558809504,NaN,NaN,NaN,raw
810,0.5557542218675413,17.174037085843374,0.04493229026849394,NaN,NaN,NaN,raw
810,0.5558999357597012,17.17889156626506,0.0708665005354294,NaN,NaN,NaN,raw
550,0.5560647187838705,18.845428571428574,0.15298904650872303,NaN,NaN,NaN,raw
810,0.5561101401174006,17.176035015060243,0.043340323079305826,NaN,NaN,NaN,raw
810,0.5564596592579142,17.16956626506024,0.048198633606692035,NaN,NaN,NaN,raw
810,0.5565772040780571,17.178668674698795,0.07066141105850063,NaN,NaN,NaN,raw
810,0.5567225653758214,17.084,0.01,6534.57163,0.5567225653758214,0.0744482543777849,raw
810,0.5568163864091998,17.171062311746986,0.049330750866217674,NaN,NaN,NaN,raw
810,0.556863023834012,17.199,0.011,6037.78373,0.556863023834012,0.47358373650604335,raw
810,0.5569496058451477,17.238,0.012,7904.6496,0.5569496058451477,0.5927547165265423,raw
810,0.5571738095144948,17.16796046686747,0.045771426233107974,NaN,NaN,NaN,raw
810,0.5572514926416261,17.179102409638556,0.07058179261469572,NaN,NaN,NaN,raw
810,0.557547251070616,17.16858546686747,0.04666103180665072,NaN,NaN,NaN,raw
810,0.5576228744721448,17.125,0.009,6104.53227,0.5576228744721448,0.24488776646649058,raw
810,0.5577859708209871,17.204,0.011,5683.87913,0.5577859708209871,0.49191426176366804,raw
810,0.5579109493400363,17.16826581325301,0.04660133954759155,NaN,NaN,NaN,raw
810,0.5579469167396164,17.177632530120484,0.0710488770873818,NaN,NaN,NaN,raw
810,0.5582728033977744,17.16505045180723,0.0491803475385434,NaN,NaN,NaN,raw
550,0.5583915285060357,18.858642857142858,0.03753698856067248,NaN,NaN,NaN,raw
810,0.5586312962693947,17.16806965361446,0.04629114697894549,NaN,NaN,NaN,raw
810,0.5586385551489265,17.176493975903615,0.07086425324331555,NaN,NaN,NaN,raw
810,0.558983553328199,17.166588478915664,0.04664093364029472,NaN,NaN,NaN,raw
810,0.5593309812975459,17.176427710843374,0.07089713558047243,NaN,NaN,NaN,raw
810,0.5593372244859671,17.165244728915663,0.047653488973826486,NaN,NaN,NaN,raw
810,0.5594331506167585,17.168768653476103,0.033477260143136504,NaN,NaN,NaN,raw
810,0.5594331506167585,17.168768653476103,0.03337115128622136,NaN,NaN,NaN,raw
810,0.5594331506167585,17.1687686534761,0.03326604503684249,NaN,NaN,NaN,raw
810,0.559682599498827,17.164934299698796,0.04758840214397155,NaN,NaN,NaN,raw
810,0.5600234895817551,17.17581325301205,0.07155778384881542,NaN,NaN,NaN,raw
810,0.5600309653510598,17.166215549698798,0.04719560967546556,NaN,NaN,NaN,raw
810,0.5603775894174364,17.165910768072287,0.047135012536923815,NaN,NaN,NaN,raw
810,0.5607167396855873,17.17487951807229,0.07189628853578532,NaN,NaN,NaN,raw
810,0.5607461963449177,17.163996046686748,0.0456259846363469,NaN,NaN,NaN,raw
810,0.5611077697292567,17.163714796686747,0.04536022212406588,NaN,NaN,NaN,raw
810,0.561407423138588,17.17347590361446,0.07228174687289125,NaN,NaN,NaN,raw
810,0.5614780194444682,17.163426957831323,0.04529152059576039,NaN,NaN,NaN,raw
810,0.5616348432704399,17.108,0.013,6825.90175,0.5616348432704399,0.21288896940859559,raw
810,0.561768743358698,17.111,0.011,6733.77527,0.561768743358698,0.1596248037785699,raw
810,0.5618304658462105,17.16186784638554,0.04559967875299295,NaN,NaN,NaN,raw
810,0.5621106653673024,17.172933734939757,0.07269714141703314,NaN,NaN,NaN,raw
810,0.5621421678370098,17.036,0.009,6710.83068,0.5621421678370098,0.08246094771857315,raw
810,0.5621807289181844,17.1615672063253,0.04551697627776863,NaN,NaN,NaN,raw
810,0.5625488219727973,17.164228162650602,0.043269561445616125,NaN,NaN,NaN,raw
810,0.5626590135470906,17.23,0.012,7828.86448,0.5626590135470906,0.4927236376897781,raw
810,0.562822798341443,17.17274096385542,0.07250972187464305,NaN,NaN,NaN,raw
810,0.5629228325324508,17.1640406626506,0.04312678844552668,NaN,NaN,NaN,raw
810,0.5633062153986029,17.16190267319277,0.040984652167841716,NaN,NaN,NaN,raw
810,0.563362686552864,17.242,0.013,6796.69998,0.563362686552864,0.7519754740278586,raw
810,0.5635322198011153,17.171746987951803,0.0731378678807724,NaN,NaN,NaN,raw
810,0.5636876580494229,17.159086972891565,0.042818921260679814,NaN,NaN,NaN,raw
550,0.5638603290562461,18.846675988914086,0.03122490245709444,NaN,NaN,NaN,raw
550,0.5638603290562461,18.846675988914082,0.030089068891870033,NaN,NaN,NaN,raw
550,0.5638603290562461,18.846675988914086,0.029068802216942493,NaN,NaN,NaN,raw
810,0.5640723280044451,17.16042243975903,0.04238573065947951,NaN,NaN,NaN,raw
810,0.5641253561407211,17.078,0.011,5829.54554,0.5641253561407211,0.06402219195842918,raw
810,0.5642336273215525,17.17061445783132,0.07240481004033507,NaN,NaN,NaN,raw
810,0.5644640378976102,17.160172439759034,0.04214330930933885,NaN,NaN,NaN,raw
810,0.564484599577554,17.133,0.009,6452.87722,0.564484599577554,0.33478432077936304,raw
550,0.5645852585281924,18.85197619047619,0.0263669487501789,NaN,NaN,NaN,raw
810,0.5648139851618907,17.11,0.01,6100.71065,0.5648139851618907,0.07066147017576441,raw
810,0.5648608883053338,17.159848268072288,0.042044452821823515,NaN,NaN,NaN,raw
810,0.5649338998458346,17.16979518072289,0.07305311625670484,NaN,NaN,NaN,raw
810,0.5652120035338157,17.172,0.01,6124.69845,0.5652120035338157,0.37919176626746776,raw
810,0.5652370644387135,17.160176581325302,0.04221928320176809,NaN,NaN,NaN,raw
810,0.5656127555344905,17.159861445783132,0.04213161263428336,NaN,NaN,NaN,raw
810,0.5656440853052074,17.170271084337347,0.07285929990783274,NaN,NaN,NaN,raw
810,0.5659682238363146,17.160336031626507,0.04240176436828305,NaN,NaN,NaN,raw
810,0.5663057333366425,17.162558546686746,0.044974521247668126,NaN,NaN,NaN,raw
810,0.566354040819555,17.16972891566265,0.07239365455219919,NaN,NaN,NaN,raw
810,0.5666386784142462,17.16227842620482,0.04493222528162216,NaN,NaN,NaN,raw
810,0.5666550754140189,17.201,0.012,6338.84967,0.5666550754140189,0.43638581136474386,raw
550,0.5666562835368885,18.8295,0.13600890807929822,NaN,NaN,NaN,raw
810,0.566970366082923,17.16074717620482,0.047597541766824895,NaN,NaN,NaN,raw
810,0.5670700326073497,17.169445783132527,0.07234676646868125,NaN,NaN,NaN,raw
810,0.5671782206154603,17.129,0.012,5997.80788,0.5671782206154603,0.9675302077539527,raw
810,0.5673141163292819,17.162420933734936,0.046725490906984336,NaN,NaN,NaN,raw
810,0.5676674361743642,17.15892300451807,0.049988891360870064,NaN,NaN,NaN,raw
810,0.5677856223812165,17.169048192771083,0.0722983555057468,NaN,NaN,NaN,raw
810,0.5680215575075767,17.162933923192767,0.04467450335500211,NaN,NaN,NaN,raw
810,0.5683609622294756,17.15980892319277,0.043308508211641734,NaN,NaN,NaN,raw
810,0.5685015431234381,17.169150602409637,0.07224190150437793,NaN,NaN,NaN,raw
810,0.5687157277759447,17.159533320783133,0.04325158207935517,NaN,NaN,NaN,raw
810,0.568831361742923,17.193,0.016,7293.48983,0.568831361742923,0.35701093021089036,raw
810,0.5690548646257334,17.153689570783133,0.04436845749907877,NaN,NaN,NaN,raw
810,0.569217857562017,17.169584337349395,0.0721429691350366,NaN,NaN,NaN,raw
810,0.569388831205287,17.15444747740964,0.04489093637718787,NaN,NaN,NaN,raw
810,0.5694576574678649,17.089,0.008,6424.71952,0.5694576574678649,0.10707675617231871,raw
810,0.569724811747763,17.157123493975902,0.042684920490327405,NaN,NaN,NaN,raw
810,0.5699323130328517,17.167734939759033,0.07240451757835233,NaN,NaN,NaN,raw
810,0.5700655728929513,17.159448042168677,0.04538346898940163,NaN,NaN,NaN,raw
810,0.5703206874022726,17.196,0.01,5385.60213,0.5703206874022726,0.4944951100569597,raw
810,0.5704123211211586,17.16041735692771,0.04513090527828043,NaN,NaN,NaN,raw
810,0.5706461297867715,17.16725903614458,0.07291189625035777,NaN,NaN,NaN,raw
810,0.5706761914170784,17.187,0.012,5379.69225,0.5706761914170784,0.8536002790897328,raw
810,0.5707709448802285,17.162057605421687,0.04418328436952436,NaN,NaN,NaN,raw
550,0.5710347732638184,18.881,0.016,6784.88264,0.5710347732638184,0.4753620534866059,raw
810,0.5711481293027884,17.16178407379518,0.04416092564285576,NaN,NaN,NaN,raw
810,0.5713530963624082,17.166343373493977,0.07330002388320107,NaN,NaN,NaN,raw
810,0.5713984752401302,17.191,0.011,7489.91143,0.5713984752401302,0.4915632612628542,raw
550,0.5714773462358217,18.840833333333332,0.03586897452302358,NaN,NaN,NaN,raw
810,0.5715170436960761,17.246,0.014,7181.89599,0.5715170436960761,0.664178719785923,raw
810,0.5715389416880317,17.161408509036143,0.0441223288437632,NaN,NaN,NaN,raw
810,0.5719264607270466,17.165212537650604,0.04979399788072613,NaN,NaN,NaN,raw
